CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22105,TAYLOR,COOPER,23-03-1960,M,F,taylor11@adventure-works.com,120000,5,High School,Professional,Y
22106,OLIVIA,LONG,10-06-1960,M,F,olivia55@adventure-works.com,160000,1,Partial College,Professional,Y
22107,MICHAEL,JONES,04-10-1954,S,M,michael35@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
22108,EDUARDO,POWELL,17-06-1954,S,M,eduardo53@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
22109,JONATHAN,MITCHELL,02-02-1954,M,M,jonathan40@adventure-works.com,60000,2,Partial High School,Skilled Manual,N
22110,EDUARDO,KING,08-08-1954,M,M,eduardo27@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y
22111,GABRIELLA,KING,10-11-1954,M,F,gabriella43@adventure-works.com,60000,2,Partial High School,Skilled Manual,N
22112,PAIGE,REED,26-12-1954,M,F,paige45@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
22113,KATHERINE,GARCIA,14-09-1953,S,F,katherine87@adventure-works.com,70000,3,Graduate Degree,Management,Y
22114,LUCAS,MARTIN,16-07-1953,M,M,lucas28@adventure-works.com,70000,3,Graduate Degree,Management,Y
22115,DALTON,ROGERS,13-06-1953,M,M,dalton91@adventure-works.com,70000,3,Graduate Degree,Management,N
22116,ROBERT,LOPEZ,04-11-1953,S,M,robert76@adventure-works.com,70000,3,Graduate Degree,Management,Y
22117,SYDNEY,PEREZ,11-04-1953,M,F,sydney53@adventure-works.com,70000,3,Graduate Degree,Management,Y
22118,JENNIFER,PARKER,20-05-1953,S,F,jennifer10@adventure-works.com,70000,3,Graduate Degree,Management,Y
22119,HAILEY,FLORES,13-10-1953,M,F,hailey32@adventure-works.com,70000,3,Graduate Degree,Management,Y
22120,JENNIFER,PERRY,01-11-1953,M,F,jennifer82@adventure-works.com,60000,3,Graduate Degree,Management,Y
22121,JACKSON,HENDERSON,12-05-1952,M,M,jackson7@adventure-works.com,40000,3,Partial College,Professional,N
22122,RACHEL,BUTLER,25-10-1952,M,F,rachel62@adventure-works.com,40000,3,Partial College,Professional,Y
22123,ISABELLA,BAILEY,03-04-1937,S,F,isabella90@adventure-works.com,60000,3,Graduate Degree,Management,Y
22124,DESIREE,ALONSO,05-09-1937,M,F,desiree4@adventure-works.com,60000,3,Graduate Degree,Management,Y
22125,ZACHARY,GARCIA,02-02-1937,M,M,zachary47@adventure-works.com,60000,3,Graduate Degree,Management,Y
22126,RACHEL,WARD,03-08-1937,M,F,rachel41@adventure-works.com,60000,3,Graduate Degree,Management,N
22127,MARCUS,THOMPSON,09-11-1938,M,M,marcus16@adventure-works.com,60000,3,Graduate Degree,Management,Y
22128,MELISSA,PERRY,07-04-1938,M,F,melissa2@adventure-works.com,70000,4,Graduate Degree,Management,Y
22129,CHLOE,HALL,08-12-1938,M,F,chloe33@adventure-works.com,70000,4,Graduate Degree,Management,Y
22130,XAVIER,BRYANT,28-08-1938,M,M,xavier58@adventure-works.com,70000,5,Graduate Degree,Management,Y
22131,JESSICA,COOK,01-07-1938,M,F,jessica5@adventure-works.com,70000,5,Graduate Degree,Management,Y
22132,RACHAEL,MEHTA,25-02-1938,M,F,rachael13@adventure-works.com,70000,5,Graduate Degree,Management,Y
22133,XAVIER,ADAMS,23-09-1938,M,M,xavier29@adventure-works.com,80000,4,Graduate Degree,Management,Y
22134,LEONARD,RAJI,10-11-1939,M,M,leonard23@adventure-works.com,60000,3,Graduate Degree,Management,Y
22135,JULIA,HERNANDEZ,19-06-1939,M,F,julia15@adventure-works.com,70000,5,Graduate Degree,Management,Y
22136,DEVIN,EVANS,14-11-1939,M,M,devin41@adventure-works.com,80000,4,Graduate Degree,Management,Y
22137,ELIZABETH,GRIFFIN,20-03-1940,M,F,elizabeth49@adventure-works.com,60000,3,Graduate Degree,Management,Y
22138,ALEXANDRA,BROOKS,11-09-1940,M,F,alexandra21@adventure-works.com,80000,4,Graduate Degree,Management,Y
22139,JAIME,PAL,08-05-1940,M,M,jaime34@adventure-works.com,80000,4,Bachelors,Management,Y
22140,MAKAYLA,SANCHEZ,22-12-1941,M,F,makayla19@adventure-works.com,50000,4,Bachelors,Management,Y
22142,NELSON,ALONSO,10-04-1941,M,M,nelson7@adventure-works.com,50000,4,Bachelors,Management,Y
22143,SUMMER,PRASAD,15-07-1941,M,F,summer8@adventure-works.com,50000,4,Bachelors,Management,Y
22144,ZACHARY,WANG,06-02-1941,M,M,zachary23@adventure-works.com,60000,3,Graduate Degree,Management,Y
22145,EDUARDO,KELLY,06-06-1941,M,M,eduardo69@adventure-works.com,60000,3,Graduate Degree,Management,Y
22146,BENJAMIN,CHEN,21-10-1942,S,M,benjamin27@adventure-works.com,50000,4,Bachelors,Management,Y
22147,BRETT,KAPOOR,17-04-1947,M,M,brett0@adventure-works.com,10000,2,Partial High School,Clerical,Y
22148,CANDACE,PRASAD,25-02-1947,M,F,candace9@adventure-works.com,10000,2,Partial High School,Clerical,Y
22149,GREGORY,SHEN,15-09-1947,M,M,gregory6@adventure-works.com,20000,4,High School,Skilled Manual,Y
22150,DAMIEN,LIANG,25-02-1947,M,M,damien13@adventure-works.com,30000,2,Partial College,Clerical,N
22151,NEIL,JIMENEZ,06-07-1948,M,M,neil6@adventure-works.com,10000,2,Partial High School,Clerical,Y
22152,MARCUS,KING,18-02-1978,M,M,marcus29@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22153,ALYSSA,KELLY,04-08-1978,M,F,alyssa45@adventure-works.com,70000,0,Partial College,Skilled Manual,N
22154,YOLANDA,YUAN,24-01-1977,S,F,yolanda6@adventure-works.com,40000,0,Partial High School,Clerical,Y
22155,STEVE,CAI,05-07-1948,M,M,steve24@adventure-works.com,20000,2,Partial High School,Clerical,Y
22156,JAMIE,ZHENG,04-03-1948,M,F,jamie23@adventure-works.com,30000,3,Partial College,Clerical,N
22157,MARIA,RICHARDSON,22-11-1977,S,F,maria12@adventure-works.com,40000,0,Partial High School,Clerical,N
22158,AMBER,PHILLIPS,16-02-1977,S,F,amber5@adventure-works.com,40000,0,Partial High School,Clerical,Y
22159,DAVID,DAVIS,17-05-1977,S,M,david78@adventure-works.com,40000,0,Partial College,Skilled Manual,N
22160,ALEX,RICHARDSON,11-12-1977,S,M,alex13@adventure-works.com,40000,0,Partial College,Skilled Manual,N
22161,RACHEL,CLARK,04-10-1977,S,F,rachel22@adventure-works.com,40000,0,Partial College,Skilled Manual,N
22162,BRAD,YUAN,11-04-1977,M,M,brad6@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22163,MORGAN,SCOTT,01-07-1977,S,F,morgan10@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22164,DESTINY,MORRIS,24-08-1977,S,F,destiny25@adventure-works.com,70000,0,Partial College,Skilled Manual,N
22165,AARON,PEREZ,01-11-1976,M,M,aaron36@adventure-works.com,60000,0,Partial College,Skilled Manual,N
22166,KATHERINE,GRAY,28-08-1976,S,F,katherine18@adventure-works.com,60000,0,Partial College,Skilled Manual,N
22167,COLLEEN,YANG,22-03-1949,M,F,colleen5@adventure-works.com,20000,2,Partial High School,Clerical,Y
22168,ERICA,WANG,02-05-1949,M,F,erica1@adventure-works.com,30000,3,Partial College,Clerical,N
22169,JENNY,LI,13-12-1950,M,F,jenny5@adventure-works.com,20000,2,Partial High School,Clerical,Y
22170,CYNTHIA,MARTINEZ,18-09-1950,M,F,cynthia23@adventure-works.com,30000,3,Partial College,Clerical,N
22171,MEREDITH,GONZALEZ,10-05-1951,M,F,meredith18@adventure-works.com,30000,3,High School,Skilled Manual,N
22172,CESAR,SARA,09-09-1951,M,M,cesar9@adventure-works.com,30000,3,High School,Skilled Manual,Y
22173,BIANCA,CAI,20-04-1952,M,F,bianca18@adventure-works.com,30000,3,High School,Skilled Manual,N
22174,MICAH,LU,02-05-1952,M,M,micah22@adventure-works.com,30000,3,High School,Skilled Manual,Y
22175,JOY,DOMINGUEZ,05-11-1952,M,F,joy14@adventure-works.com,30000,3,High School,Skilled Manual,Y
22176,ALEJANDRO,YANG,10-09-1953,M,M,alejandro7@adventure-works.com,40000,3,Partial College,Skilled Manual,N
22177,MEGHAN,SUAREZ,25-03-1953,M,F,meghan18@adventure-works.com,40000,3,Partial College,Skilled Manual,N
22178,JESSICA,BELL,26-06-1953,M,F,jessica7@adventure-works.com,40000,3,Partial College,Skilled Manual,Y
22179,ABBY,MEHTA,08-02-1954,M,F,abby11@adventure-works.com,40000,3,Partial High School,Clerical,N
22180,JOE,SRINI,14-10-1954,S,M,joe11@adventure-works.com,70000,2,Partial College,Skilled Manual,N
22181,GARY,ROMERO,21-10-1954,S,M,gary20@adventure-works.com,70000,2,Partial College,Skilled Manual,Y
22182,MADELINE,PARKER,04-11-1975,S,F,madeline7@adventure-works.com,40000,0,Partial College,Skilled Manual,N
22183,BENJAMIN,JONES,26-10-1975,M,M,benjamin35@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
22184,JEREMY,CARTER,27-07-1975,M,M,jeremy13@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22185,CONNOR,HENDERSON,02-06-1975,M,M,connor1@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22186,JONATHAN,FOSTER,04-10-1975,S,M,jonathan15@adventure-works.com,60000,0,Partial College,Skilled Manual,N
22187,HANNAH,RUSSELL,24-06-1974,S,F,hannah41@adventure-works.com,50000,0,High School,Skilled Manual,Y
22188,SARAH,BARNES,08-06-1973,M,F,sarah28@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
22189,LINDA,HERNANDEZ,03-03-1973,M,F,linda18@adventure-works.com,70000,0,Partial College,Professional,Y
22190,CARLOS,RICHARDSON,18-02-1976,S,M,carlos11@adventure-works.com,60000,0,Partial College,Professional,N
22191,JACK,ADAMS,09-02-1976,S,M,jack52@adventure-works.com,60000,0,Partial College,Professional,Y
22192,HENRY,ZIMMERMAN,11-09-1976,S,M,henry1@adventure-works.com,60000,0,Partial College,Professional,N
22193,TONI,GARCIA,21-11-1955,S,F,toni15@adventure-works.com,80000,2,High School,Skilled Manual,Y
22194,BRUCE,SAI,22-04-1955,S,M,bruce4@adventure-works.com,80000,2,High School,Skilled Manual,Y
22195,PHILIP,ROMERO,24-04-1956,M,M,philip9@adventure-works.com,80000,2,High School,Skilled Manual,N
22196,FRANCIS,ROMERO,25-01-1956,S,M,francis6@adventure-works.com,80000,2,High School,Skilled Manual,N
22197,LARRY,DOMINGUEZ,14-12-1956,S,M,larry15@adventure-works.com,80000,2,High School,Skilled Manual,N
22198,FRANK,HERNANDEZ,14-11-1956,M,M,frank34@adventure-works.com,80000,2,High School,Skilled Manual,N
22199,DAVID,LEE,08-06-1956,S,M,david85@adventure-works.com,80000,2,High School,Skilled Manual,N
22200,MARTHA,YE,28-03-1957,S,F,martha9@adventure-works.com,70000,2,High School,Professional,Y
22201,LINDSEY,LUO,05-01-1957,M,F,lindsey6@adventure-works.com,70000,2,High School,Professional,Y
22202,ROBERTO,DIAZ,06-07-1957,M,M,roberto2@adventure-works.com,70000,2,High School,Professional,Y
22203,ALISHA,ZHENG,16-06-1958,M,F,alisha20@adventure-works.com,100000,1,Bachelors,Management,Y
22204,DUSTIN,XIE,24-06-1958,M,M,dustin3@adventure-works.com,110000,4,Bachelors,Management,Y
22205,BOBBY,SAUNDERS,10-08-1958,M,M,bobby6@adventure-works.com,110000,4,Bachelors,Management,Y
22206,CYNTHIA,RODRIGUEZ,03-09-1958,S,F,cynthia25@adventure-works.com,110000,5,Bachelors,Management,Y
22207,NANCY,SANCHEZ,01-01-1958,S,F,nancy23@adventure-works.com,130000,0,Graduate Degree,Management,N
22208,CANDICE,LIANG,11-10-1959,M,F,candice0@adventure-works.com,110000,4,Bachelors,Management,Y
22209,CEDRIC,SHEN,12-01-1959,M,M,cedric24@adventure-works.com,110000,1,Bachelors,Management,Y
22210,MARTHA,YANG,07-04-1959,M,F,martha4@adventure-works.com,110000,1,Bachelors,Management,Y
22211,RICHARD,GRAY,24-02-1974,M,M,richard87@adventure-works.com,60000,0,Partial College,Professional,Y
22212,KARA,XU,07-03-1959,M,F,kara5@adventure-works.com,110000,1,Bachelors,Management,Y
22213,JAY,PATEL,06-03-1959,S,M,jay9@adventure-works.com,110000,1,Bachelors,Management,Y
22214,SABRINA,RUIZ,05-01-1959,M,F,sabrina17@adventure-works.com,120000,4,Bachelors,Management,Y
22215,SAMUEL,LAL,25-12-1966,M,M,samuel26@adventure-works.com,130000,0,Graduate Degree,Management,Y
22216,MARCUS,HOWARD,15-03-1966,S,M,marcus87@adventure-works.com,150000,0,Bachelors,Management,Y
22217,DYLAN,POWELL,18-12-1957,M,M,dylan7@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
22218,CHRISTIAN,BRYANT,24-02-1957,M,M,christian5@adventure-works.com,60000,2,High School,Professional,N
22219,JUHA-PEKKA,POSTI,01-02-1957,M,F,juha-pekka0@adventure-works.com,60000,2,High School,Professional,Y
22220,BRANDON,SHARMA,02-01-1957,M,M,brandon27@adventure-works.com,60000,2,High School,Professional,N
22221,BENJAMIN,KUMAR,18-10-1957,M,M,benjamin30@adventure-works.com,60000,2,High School,Professional,N
22222,ANGEL,HILL,24-07-1957,M,M,angel36@adventure-works.com,90000,2,Partial College,Professional,Y
22223,GABRIELLE,PARKER,11-04-1957,M,F,gabrielle51@adventure-works.com,90000,2,Partial College,Professional,Y
22224,KATHERINE,ALEXANDER,03-03-1957,M,F,katherine45@adventure-works.com,90000,2,Partial College,Professional,Y
22225,JESSICA,MURPHY,03-03-1957,S,F,jessica8@adventure-works.com,90000,2,Partial College,Professional,Y
22226,MORGAN,SANDERS,24-10-1956,M,F,morgan69@adventure-works.com,60000,2,High School,Professional,Y
22227,BARBARA,CAI,21-05-1956,M,F,barbara30@adventure-works.com,60000,2,High School,Professional,Y
22228,KATELYN,GONZALEZ,12-09-1956,M,F,katelyn31@adventure-works.com,60000,2,High School,Professional,Y
22229,WYATT,PERRY,08-08-1956,M,M,wyatt59@adventure-works.com,60000,2,High School,Professional,N
22230,JORDYN,BENNETT,22-09-1956,M,F,jordyn0@adventure-works.com,70000,3,Partial College,Professional,Y
22231,GRACE,BROOKS,22-04-1956,M,F,grace45@adventure-works.com,70000,3,Partial College,Professional,Y
22232,PAIGE,BROOKS,18-08-1972,M,F,paige24@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
22233,XAVIER,MARTIN,22-04-1972,M,M,xavier12@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
22234,KATHERINE,GONZALEZ,08-02-1972,M,F,katherine65@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
22235,SEBASTIAN,PETERSON,11-09-1972,M,M,sebastian6@adventure-works.com,60000,1,Graduate Degree,Professional,Y
22236,JOSE,GONZALEZ,05-03-1970,M,M,jose44@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22237,ANGEL,MORRIS,05-04-1970,M,M,angel17@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22238,ALEX,MURPHY,18-11-1970,M,M,alex19@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22239,JESSE,COOK,05-01-1970,M,M,jesse22@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22240,MIGUEL,POWELL,21-09-1970,M,M,miguel55@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22241,ALEXANDRIA,WASHINGTON,02-07-1970,M,F,alexandria13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22242,CAMERON,WALKER,27-12-1970,M,M,cameron41@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22243,EMMA,LEWIS,14-03-1970,M,F,emma20@adventure-works.com,60000,1,Graduate Degree,Professional,Y
22244,SHELBY,HOWARD,18-05-1969,M,F,shelby12@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
22245,EVAN,LOPEZ,11-05-1969,S,M,evan37@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22246,JACQUELINE,COX,13-03-1969,M,F,jacqueline34@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22247,RYAN,WILLIAMS,07-10-1969,M,M,ryan41@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22248,GARY,RAMOS,18-10-1969,M,M,gary28@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22249,KEVIN,CHEN,08-08-1971,M,M,kevin28@adventure-works.com,70000,3,Graduate Degree,Professional,Y
22250,MICHAEL,WILSON,23-07-1971,M,M,michael39@adventure-works.com,70000,3,Graduate Degree,Professional,Y
22251,MARTHA,SHE,19-12-1970,M,F,martha22@adventure-works.com,60000,1,Graduate Degree,Professional,Y
22252,MAKAYLA,BROOKS,08-07-1970,S,F,makayla1@adventure-works.com,60000,1,Graduate Degree,Professional,Y
22253,STEPHANIE,REED,06-02-1970,M,F,stephanie7@adventure-works.com,60000,2,Graduate Degree,Professional,Y
22254,FERNANDO,SCOTT,24-11-1970,M,M,fernando29@adventure-works.com,60000,2,Graduate Degree,Professional,Y
22255,NICOLE,ROGERS,19-12-1970,M,F,nicole28@adventure-works.com,70000,3,Graduate Degree,Professional,Y
22256,EDWIN,LU,07-06-1970,M,M,edwin12@adventure-works.com,70000,4,Graduate Degree,Professional,Y
22257,CARRIE,ROMERO,06-02-1970,M,F,carrie9@adventure-works.com,70000,4,Graduate Degree,Professional,Y
22258,JESSICA,REED,20-04-1970,M,F,jessica4@adventure-works.com,70000,4,Graduate Degree,Professional,Y
22259,DALTON,MITCHELL,02-11-1967,S,M,dalton36@adventure-works.com,40000,0,Bachelors,Professional,Y
22260,COURTNEY,ALLEN,15-08-1967,M,F,courtney19@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22261,ISAAC,ALLEN,10-03-1967,S,M,isaac40@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22262,MARCUS,COLLINS,05-06-1967,S,M,marcus48@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
22263,PATRICK,BLUE,27-05-1966,M,M,patrick19@adventure-works.com,60000,3,Bachelors,Skilled Manual,Y
22264,STEPHANIE,COLEMAN,14-11-1966,S,F,stephanie33@adventure-works.com,60000,0,Graduate Degree,Professional,N
22265,JEREMIAH,SANCHEZ,14-11-1966,M,M,jeremiah45@adventure-works.com,70000,0,Graduate Degree,Professional,N
22266,RACHEL,SANDERS,18-12-1966,M,F,rachel46@adventure-works.com,70000,4,Graduate Degree,Professional,Y
22267,BRIANNA,RODRIGUEZ,15-02-1966,M,F,brianna19@adventure-works.com,70000,4,Graduate Degree,Professional,Y
22268,ALEXANDRA,BARNES,22-09-1969,S,F,alexandra26@adventure-works.com,60000,2,Graduate Degree,Professional,Y
22269,CALEB,YANG,17-02-1969,M,M,caleb23@adventure-works.com,70000,5,Graduate Degree,Professional,Y
22270,ANTONIO,GONZALES,15-04-1969,M,M,antonio17@adventure-works.com,80000,2,Graduate Degree,Professional,Y
22271,CONNOR,MITCHELL,24-02-1969,M,M,connor39@adventure-works.com,80000,3,Graduate Degree,Professional,Y
22272,ISABELLA,KELLY,07-03-1969,M,F,isabella9@adventure-works.com,80000,3,Graduate Degree,Professional,Y
22273,PATRICIA,RODRIGUEZ,08-09-1965,S,F,patricia21@adventure-works.com,40000,0,Bachelors,Professional,Y
22274,ADAM,CHEN,18-09-1965,S,M,adam22@adventure-works.com,40000,0,Bachelors,Professional,Y
22275,IAN,BAILEY,19-02-1965,S,M,ian83@adventure-works.com,40000,0,Bachelors,Professional,N
22276,GABRIELLA,GRAY,07-06-1965,S,F,gabriella3@adventure-works.com,40000,0,Bachelors,Professional,N
22277,ARIANNA,TORRES,25-07-1965,S,F,arianna25@adventure-works.com,40000,0,Bachelors,Professional,N
22278,MARIAH,GRAY,26-12-1965,S,F,mariah30@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
22279,RILEY,KELLY,09-11-1965,M,F,riley22@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
22280,LUIS,SCOTT,18-07-1965,M,M,luis45@adventure-works.com,50000,3,Bachelors,Skilled Manual,N
22281,ALEXIA,DIAZ,11-09-1965,M,F,alexia18@adventure-works.com,60000,0,Graduate Degree,Professional,Y
22282,JONATHAN,HUGHES,27-01-1964,S,M,jonathan11@adventure-works.com,40000,0,Bachelors,Professional,N
22283,EDUARDO,DAVIS,05-07-1964,S,M,eduardo4@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
22284,KRISTY,SANZ,27-06-1964,S,F,kristy18@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
22285,MEREDITH,MORENO,22-11-1964,M,F,meredith29@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
22286,GABRIEL,HUGHES,12-08-1964,M,M,gabriel8@adventure-works.com,60000,5,Bachelors,Skilled Manual,Y
22287,MEGAN,GRIFFIN,18-08-1964,S,F,megan68@adventure-works.com,60000,5,Bachelors,Skilled Manual,Y
22288,ISABEL,PATTERSON,26-11-1964,S,F,isabel11@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
22289,THOMAS,LONG,14-05-1964,M,M,thomas11@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
22290,JOCELYN,JENKINS,21-09-1963,M,F,jocelyn7@adventure-works.com,70000,4,Bachelors,Professional,Y
22291,CARLOS,MORRIS,26-02-1963,M,M,carlos21@adventure-works.com,70000,4,Bachelors,Professional,Y
22292,STACY,GOMEZ,09-03-1963,M,F,stacy2@adventure-works.com,70000,4,Bachelors,Professional,Y
22293,JASMINE,JOHNSON,20-06-1963,M,F,jasmine1@adventure-works.com,70000,4,Bachelors,Professional,Y
22294,RACHEL,BROWN,10-10-1968,S,F,rachel6@adventure-works.com,70000,0,Bachelors,Professional,N
22295,JADE,MORGAN,16-03-1968,S,F,jade10@adventure-works.com,70000,0,Bachelors,Professional,Y
22296,BENJAMIN,JOHNSON,23-03-1968,M,M,benjamin47@adventure-works.com,70000,0,Bachelors,Professional,N
22297,JASMINE,GARCIA,19-08-1968,S,F,jasmine14@adventure-works.com,70000,0,Bachelors,Professional,Y
22298,MARCUS,WILLIAMS,20-04-1968,S,M,marcus2@adventure-works.com,70000,0,Bachelors,Professional,N
22299,RICHARD,MURPHY,27-12-1963,S,M,richard96@adventure-works.com,70000,4,Bachelors,Professional,Y
22300,KAITLYN,PRICE,18-03-1963,S,F,kaitlyn68@adventure-works.com,60000,3,Graduate Degree,Professional,N
22301,ABIGAIL,RODRIGUEZ,13-09-1963,M,F,abigail61@adventure-works.com,60000,3,Graduate Degree,Professional,Y
22302,CLAYTON,GUO,14-01-1974,M,M,clayton16@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22303,PHILIP,ALONSO,21-02-1972,S,M,philip8@adventure-works.com,20000,0,Partial High School,Manual,Y
22304,JAIME,VAZQUEZ,27-06-1972,S,F,jaime16@adventure-works.com,20000,0,Partial High School,Manual,N
22305,ANNE,CARLSON,21-11-1972,S,F,anne20@adventure-works.com,20000,0,Partial High School,Manual,N
